visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
v0064,principe,Príncipe,1778-08-18,1778-08-18,exact,,baja,spain,attested/inferred,supply,arrived,unlocated,1,"Memoria/factura of 69 piezas of effects for Loreto (Baja Calif.) via conductor Antonio José Barros to San Blas, comisari","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""32"", ""scan"": ""n29"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n29""}]",,draft
v0065,pilar,Pilar,1778-12-28,1778-12-28,exact,,baja,,,,,unlocated,1,On the Reglamento governing this Peninsula (genesis: RO 21 May 1775 to revise the defective Reglamento) + full comparati,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""128"", ""scan"": ""n98–n119"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n98""}]",,draft
v0066,(unnamed vessel),,1779-06-13,1779-06-13,exact,,alta,,,supply,,unlocated,1,"Reglamento on the management of funds: collection & transport of the situados, and the accounting (ajuste de cuentas) of","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""174"", ""scan"": ""n149"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n149""}]",,draft
v0067,(unnamed vessel),,1779-07-12,1779-07-12,exact,,alta,,,,,unlocated,1,[4 docs] employees' bonds; ⭐ embarkation of Fernando de Rivera y Moncada; arms request; livestock transport,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""153"", ""scan"": ""n133"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n133""}]",,draft
v0068,santiago,Santiago,1779-07-18,1779-07-18,exact,Loreto,baja,spain,attested/inferred,,,port-call?,1,[4 docs] ⭐ José M.ª Estrada named Comisario of Loreto; duplicate despatches; officer salaries; *Santiago* arrival with p,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""152"", ""scan"": ""n133"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n133""}]",,draft
v0069,santiago,Santiago,1779-08-10,1779-08-10,exact,,alta,spain,attested/inferred,supply,,unlocated,1,[2 docs] *Santiago* arrival with víveres; requesting clothing & effects for the presidios,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""208"", ""scan"": ""n160"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n160""}]",,draft
v0070,favorita,Favorita,1779-09-24,1779-09-24,exact,,alta,spain,attested/inferred,,,unlocated,1,Return of the frigates *Princesa* & *Favorita* to SF (14–15 Sept) from the discovery expedition [cf. Entry 15],"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""210"", ""scan"": ""n160"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n160""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1779""}]",,draft
v0071,princesa,Princesa,1779-09-24,1779-09-24,exact,,alta,spain,attested/inferred,,,unlocated,1,Return of the frigates *Princesa* & *Favorita* to SF (14–15 Sept) from the discovery expedition [cf. Entry 15],"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""210"", ""scan"": ""n160"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n160""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1779""}]",,draft
v0072,favorita,Favorita,1779-10-07,1779-10-07,exact,,alta,spain,attested/inferred,exploration,,unlocated,1,"*Expedición al Norte* of the frigates *Favorita* & *Princesa* (Lt. Ignacio Arteaga cmdg.): reached 61°4′, could not make","[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""155"", ""scan"": ""n133–n135"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n133""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1779""}]",,draft
v0073,princesa,Princesa,1779-10-07,1779-10-07,exact,,alta,spain,attested/inferred,exploration,,unlocated,1,"*Expedición al Norte* of the frigates *Favorita* & *Princesa* (Lt. Ignacio Arteaga cmdg.): reached 61°4′, could not make","[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""155"", ""scan"": ""n133–n135"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n133""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1779""}]",,draft
v0074,san jose,San José,1779-10-18,1779-10-18,exact,Todos Santos,alta,spain,attested/inferred,,,port-call?,1,Announces the entry of the frigate *San José* into the Carmelo *ensenada*,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""157"", ""scan"": ""n135"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n135""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1779 (Monterey, San Diego)""}]",,draft
v0075,fernando,,1780,1780,year,Santa Bárbara,alta,,,,,port-call?,1,"[HoC sweep] ce in Mexico. Viceroy Majorga at the request of General Croix, December 7, 1780, called on the college of San Fernando for six friars to s","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1780)"", ""note"": ""ce in Mexico. Viceroy Majorga at the request of General Croix, December 7, 1780, called on the college of San Fernando for six friars to ser""}]",,draft
v0076,(unnamed vessel),,1780-08,1780-08,month,,alta,,,,deserters|refused|arrived,unlocated,1,Serra refuses to exhibit his patent to administer Confirmation ('S.R. se excusa á exhibirla') [complements Entry 14]; Ca,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2010"", ""scan"": ""n243–n244"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n243""}]",,draft
v0077,(unnamed vessel),,1780-09-22,1780-09-22,exact,,alta,,,supply,deserters,unlocated,1,On the disadvantages of the large caballada situado & the rising military parity of the frontier Indians. Forwards his m,"[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""173"", ""scan"": ""n147–n149"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n147""}]",,draft
v0078,santiago,Santiago,1780-10,1780-10,month,Monterey,baja,spain,attested/inferred,,deserters,port-call?,1,Camacho (Loreto soldier) incest causa w/ his aunt María Guadalupe [= Vol I Doc 134 draft]; *Santiago* arrival; Monterey/,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2012"", ""scan"": ""n249–n252"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n249""}]",,draft
v0079,santiago,Santiago,1780-12,1780-12,month,,alta,spain,attested/inferred,,,unlocated,1,"Mission debts ($3,500 embargo; P. Nicolás Muñoz; Álvarez Osorio report); *Santiago* arrival (Esteban Martínez letter) [d","[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2013"", ""scan"": ""n253–n254"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n253""}]",,draft
v0080,pilar,Pilar,1781-05-16,1781-05-16,exact,Loreto,baja,,,,departed,port-call?,1,Sonora goleta & balandra *Pilar*; departure of 17 colonist families from Loreto (12 May 1781) under Alférez Ramón Lasso ,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""320"", ""scan"": ""n300"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n300""}]",,draft
v0081,el rey,El Rey,1781-06-21,1781-06-21,exact,,alta,,,,,unlocated,1,Royal order (re the cargo carried by the mail-frigate *El Rey*). Orig. p.58.,"[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""83"", ""scan"": ""n67"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n67""}]",,draft
v0082,el pelao,El Pelao,1781-10-25,1781-10-25,exact,,alta,,,,,unlocated,1,"Grants $2/month gratification to Diego Pérez, master of the balandra *El Pelao*. Orig. p.52.","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""78"", ""scan"": ""n65"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n65""}]",,draft
v0083,(unnamed vessel),,1782,1782,inferred,Monterey,alta,,,supply,,port-call?,1,Instruction to Moraga on conduct in the presidio during the commander's absence — incl. protocol on approaching/boarding,"[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""100"", ""scan"": ""n82"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n82""}]",,draft
v0084,favorita,Favorita,1782,1782-08-04,mixed,Santa Bárbara,alta,spain,attested/inferred,,,port-call?,2,"The royal expedition frigates *Princesa* & *Favorita*, under Dn Esteban José Martínez, were at Santa Bárbara, 4 Aug 1782","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""147"", ""scan"": ""n120"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n120""}, {""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""284"", ""scan"": ""n199"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n199""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1782 (Monterey)""}]",,draft
v0085,princesa,Princesa,1782,1782-08-04,mixed,Santa Bárbara,alta,spain,attested/inferred,,,port-call?,2,"The royal expedition frigates *Princesa* & *Favorita*, under Dn Esteban José Martínez, were at Santa Bárbara, 4 Aug 1782","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""147"", ""scan"": ""n120"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n120""}, {""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""284"", ""scan"": ""n199"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n199""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1782 (Monterey)""}]",,draft
v0086,san jose,San José,1782-02-22,1782-02-22,exact,,alta,spain,attested/inferred,,refused,unlocated,1,"'1782 El Pardo Febrero 22 — Real Orden sobre navegación'; the *San José* off Punta de Año Nuevo 11 Oct 1779, skipped Mon","[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""238"", ""scan"": ""n227–n228"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n227""}]",,draft
v0087,(unnamed vessel),,1782-03-01,1782-03-01,exact,Monterey,alta,,,supply,,port-call?,1,Internal Reglamento/carta instructiva for the presidios — 16 numbered articles (1º–16º) on presidial accounting procedur,"[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""102"", ""scan"": ""n83–n91"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n83""}]",,draft
v0088,(unnamed vessel),,1782-05,1782-05,month,,alta,,,,deserters,unlocated,1,Remisión de documentos; ⭐ establish *estafetillas* (postal stations); lancha replacement; deserter; ⭐ 'Trámite de Apelac,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2022"", ""scan"": ""n281–n282"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n281""}]",,draft
v0089,ntra sra del rosario,Ntra Sra del Rosario,1782-08-03,1782-08-03,exact,San Blas,baja,spain,stated,,,port-call?,1,"$1,516 of the $3,902 cost collected — the lancha *Ntra Sra del Rosario* (built at San Blas) for Mission Todos Santos","[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""282"", ""scan"": ""n198"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n198""}]",,draft
v0090,(unnamed vessel),,1782-10-01,1782-10-01,exact,Loreto,baja,,,,,port-call?,1,"Review of the Loreto presidial company, 1782. Capitán vacant; Tte. Joaquín Cañete; Alférez José Mª Estrada; Sargtos Fran","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""122"", ""scan"": ""n103"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n103""}]",,draft
v0091,june,,1783,1783,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] ndulge in long correspondence on any occurrence that can possibly be made to appear like an Indian campaign.® «June 30, 1783, Fages to Pad","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1783)"", ""note"": ""ndulge in long correspondence on any occurrence that can possibly be made to appear like an Indian campaign.® «June 30, 1783, Fages to Padre""}]",,draft
v0092,june,,1783,1783,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep]  17S0; Avila and Resales ap- pear here for the first time. This map in the archives is dated at San Francisco June 1, 17S2, and contains a","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1783)"", ""note"": "" 17S0; Avila and Resales ap- pear here for the first time. This map in the archives is dated at San Francisco June 1, 17S2, and contains a s""}]",,draft
v0093,(unnamed vessel),,1783-03-20,1783-03-20,exact,San Blas,alta,spain,stated,supply,,port-call?,1,Víveres & efectos shipped on the frigate *la Favorita* (alias 'dueña de los Remedios') & packet *San Carlos el Filipino*,"[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""185"", ""scan"": ""n157"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n157""}]",,draft
v0094,nuestra senora del rosario,Nuestra Señora del Rosario,1783-05-15,1783-05-15,exact,Loreto,baja,spain,stated,,,port-call?,1,"Records that the lancha *Nuestra Señora del Rosario* was built at San Blas for Mission Todos Santos, cost $3,902. Orig. ","[{""type"": ""ca-record"", ""ca"": ""15"", ""doc"": ""283"", ""scan"": ""n207"", ""url"": ""https://archive.org/details/168035972_79_17_2/page/n207""}]",,draft
v0095,(unnamed vessel),,1783-06-18,1783-06-18,exact,Loreto,baja,,,,,port-call?,1,Baja mission pack-animal transport record: Cabo Juan T. Bernal + 2 soldiers collect mulas/burros/burras from the Baja mi,"[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""110"", ""scan"": ""n106–n107"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n106""}]",,draft
v0096,(unnamed vessel),,1784,1784,year,Santa Bárbara,alta,spain,stated,supply,,port-call?,1,Docs/embarcación; ⭐ asks surgeon & munitions; 3 sailors to build the Sta Bárbara presidio walls; ⭐ Fages entered the Cal,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2032"", ""scan"": ""n309–n312"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n309""}]",,draft
v0097,june,,1784,1784,year,San Diego,alta,,,,,port-call?,1,"[HoC sweep] st tour of confirmation in the south, during which he visited every mission from San Diego to San Antonio. In June he came home from a las","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1784)"", ""note"": ""st tour of confirmation in the south, during which he visited every mission from San Diego to San Antonio. In June he came home from a last ""}]",,draft
v0098,june,,1784,1784,year,San Francisco,alta,,,,,port-call?,1,"[HoC sweep] siting all the establishments, and aniviug at home in January. Between the end of April and the early part of June 1784 he ^'isited San Fr","[{""type"": ""hoc"", ""ref"": ""Bancroft, HoC I (narrative, 1784)"", ""note"": ""siting all the establishments, and aniviug at home in January. Between the end of April and the early part of June 1784 he ^'isited San Fran""}]",,draft
v0099,san jose,San José,1784,1784,year,,baja,spain,attested/inferred,contraband,,unlocated,1,'Representación contra los Frailes' (the missions' system 'diametralmente opuesto' to the Reglamento's aims; Gálvez's 17,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""2033"", ""scan"": ""n313–n314"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n313""}]",,draft
v0100,(unnamed vessel),,1784-02-28,1784-02-28,exact,Loreto,baja,,,,wrecked,port-call?,1,Shipwreck of the *Falucho* on the coast opposite Loreto (19 Nov 1783); caulker José de la Cruz sent (via the launch *San,"[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""55"", ""scan"": ""n73–n74"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n73""}]",,draft
v0101,san carlos,San Carlos,1784-07,1784-07,month,,alta,spain,attested/inferred,,,unlocated,1,[cluster] Mission inventories; mules & oxen received; *San Carlos* paquebot at SF; monthly correspondence/all quiet/arms,"[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""245"", ""scan"": ""n178–n179"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n178""}]",,draft
v0102,(unnamed vessel),,1784-07-01,1784-07-01,exact,Loreto,baja,,,,,port-call?,1,"Roster of Loreto Compañía Presidial: Capt. Arrillaga; Tte. José Franco Ortega; Alférez José Mª Estrada; 1 sgt, 3 cpls, 3","[{""type"": ""ca-record"", ""ca"": ""55"", ""doc"": ""15"", ""scan"": ""n7–n9"", ""url"": ""https://archive.org/details/bancarchca_81_17/page/n7""}]",,draft
v0103,favorita,Favorita,1784-08-04,1784-08-04,exact,Santa Bárbara,alta,spain,attested/inferred,supply,,port-call?,1,"[4 docs] Invoice/baggage; ⭐ the Indian Luis López, for many depredations, sentenced to shackled labor at the Sta Bárbara","[{""type"": ""ca-record"", ""ca"": ""22"", ""doc"": ""247"", ""scan"": ""n179"", ""url"": ""https://archive.org/details/168036074_80_4_2/page/n179""}, {""type"": ""hoc"", ""ref"": ""Bancroft HoC I narrates this vessel in 1784 (San Francisco)""}]",,draft
v0104,san carlos,San Carlos,1784-08-10,1784-08-10,exact,,alta,spain,attested/inferred,,,unlocated,1,Sending his niece (w/ 2 soldiers + his son Gabriel) to her husband José Argüello; his own embarkation request on the Paq,"[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""130"", ""scan"": ""n121"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n121""}]",,draft
v0105,aranzazu,Aránzazu,1784-09-07,1784-09-28,exact,,alta,spain,attested/inferred,,,unlocated,2,On the improper embarkation of the friar Nicolás Muñoz aboard the paquebot *Aránzazu* — the Father-President acted hasti,"[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""118"", ""scan"": ""n112–n114"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n112""}, {""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""120"", ""scan"": ""n114–n115"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n114""}]",,draft
v0106,(unnamed vessel),,1784-09-18,1784-09-18,exact,,alta,,,,,unlocated,1,Ship entry/exit reports + marriage lists (Departamento de Matrimonios; José de la Cruz's wife),"[{""type"": ""ca-record"", ""ca"": ""3"", ""doc"": ""129"", ""scan"": ""n120–n121"", ""url"": ""https://archive.org/details/168036075_79_5_2/page/n120""}]",,draft
